Entity,Code,Day,facial_coverings
Afghanistan,AFG,12/18/2020,3
Afghanistan,AFG,12/19/2020,3
Afghanistan,AFG,12/20/2020,3
Afghanistan,AFG,12/21/2020,3
Afghanistan,AFG,12/22/2020,3
Afghanistan,AFG,12/23/2020,3
Afghanistan,AFG,12/24/2020,3
Afghanistan,AFG,12/25/2020,3
Afghanistan,AFG,12/26/2020,3
Afghanistan,AFG,12/27/2020,3
Afghanistan,AFG,12/28/2020,3
Afghanistan,AFG,12/29/2020,3
Afghanistan,AFG,12/30/2020,3
Afghanistan,AFG,12/31/2020,3
Afghanistan,AFG,1/1/2021,3
Afghanistan,AFG,1/2/2021,3
Afghanistan,AFG,1/3/2021,3
Afghanistan,AFG,1/4/2021,3
Afghanistan,AFG,1/5/2021,3
Afghanistan,AFG,1/6/2021,3
Afghanistan,AFG,1/7/2021,3
Afghanistan,AFG,1/8/2021,3
Afghanistan,AFG,1/9/2021,3
Afghanistan,AFG,1/10/2021,3
Afghanistan,AFG,1/11/2021,3
Afghanistan,AFG,1/12/2021,3
Afghanistan,AFG,1/13/2021,3
Afghanistan,AFG,1/14/2021,3
Afghanistan,AFG,1/15/2021,3
Afghanistan,AFG,1/16/2021,3
Afghanistan,AFG,1/17/2021,3
Afghanistan,AFG,1/18/2021,3
Afghanistan,AFG,1/19/2021,3
Afghanistan,AFG,1/20/2021,3
Afghanistan,AFG,1/21/2021,3
Afghanistan,AFG,1/22/2021,3
Afghanistan,AFG,1/23/2021,3
Afghanistan,AFG,1/24/2021,3
Afghanistan,AFG,1/25/2021,3
Afghanistan,AFG,1/26/2021,3
Afghanistan,AFG,1/27/2021,3
Afghanistan,AFG,1/28/2021,3
Afghanistan,AFG,1/29/2021,3
Afghanistan,AFG,1/30/2021,3
Afghanistan,AFG,1/31/2021,3
Afghanistan,AFG,2/1/2021,3
Afghanistan,AFG,2/2/2021,3
Afghanistan,AFG,2/3/2021,3
Afghanistan,AFG,2/4/2021,3
Afghanistan,AFG,2/5/2021,3
Afghanistan,AFG,2/6/2021,3
Afghanistan,AFG,2/7/2021,3
Afghanistan,AFG,2/8/2021,3
Afghanistan,AFG,2/9/2021,3
Afghanistan,AFG,2/10/2021,3
Afghanistan,AFG,2/11/2021,3
Afghanistan,AFG,2/12/2021,3
Afghanistan,AFG,2/13/2021,3
Afghanistan,AFG,2/14/2021,3
Afghanistan,AFG,2/15/2021,3
Afghanistan,AFG,2/16/2021,3
Afghanistan,AFG,2/17/2021,3
Afghanistan,AFG,2/18/2021,3
Afghanistan,AFG,2/19/2021,3
Afghanistan,AFG,2/20/2021,3
Afghanistan,AFG,2/21/2021,3
Afghanistan,AFG,2/22/2021,3
Afghanistan,AFG,2/23/2021,3
Afghanistan,AFG,2/24/2021,3
Afghanistan,AFG,2/25/2021,3
Afghanistan,AFG,2/26/2021,3
Afghanistan,AFG,2/27/2021,3
Afghanistan,AFG,2/28/2021,3
Afghanistan,AFG,3/1/2021,3
Afghanistan,AFG,3/2/2021,2
Afghanistan,AFG,3/3/2021,2
Afghanistan,AFG,3/4/2021,2
Afghanistan,AFG,3/5/2021,2
Afghanistan,AFG,3/6/2021,2
Afghanistan,AFG,3/7/2021,2
Afghanistan,AFG,3/8/2021,2
Afghanistan,AFG,3/9/2021,2
Afghanistan,AFG,3/10/2021,2
Afghanistan,AFG,3/11/2021,2
Afghanistan,AFG,3/12/2021,2
Afghanistan,AFG,3/13/2021,2
Afghanistan,AFG,3/14/2021,2
Afghanistan,AFG,3/15/2021,2
Afghanistan,AFG,3/16/2021,2
Afghanistan,AFG,3/17/2021,2
Afghanistan,AFG,3/18/2021,2
Afghanistan,AFG,3/19/2021,2
Afghanistan,AFG,3/20/2021,2
Afghanistan,AFG,3/21/2021,2
Afghanistan,AFG,3/22/2021,2
Afghanistan,AFG,3/23/2021,2
Afghanistan,AFG,3/24/2021,2
Afghanistan,AFG,3/25/2021,2
Afghanistan,AFG,3/26/2021,2
Afghanistan,AFG,3/27/2021,2
Afghanistan,AFG,3/28/2021,2
Afghanistan,AFG,3/29/2021,2
Afghanistan,AFG,3/30/2021,2
Afghanistan,AFG,3/31/2021,2
Afghanistan,AFG,4/1/2021,2
Afghanistan,AFG,4/2/2021,2
Afghanistan,AFG,4/3/2021,2
Afghanistan,AFG,4/4/2021,2
Afghanistan,AFG,4/5/2021,2
Afghanistan,AFG,4/6/2021,2
Afghanistan,AFG,4/7/2021,2
Afghanistan,AFG,4/8/2021,2
Afghanistan,AFG,4/9/2021,2
Afghanistan,AFG,4/10/2021,2
Afghanistan,AFG,4/11/2021,2
Afghanistan,AFG,4/12/2021,2
Afghanistan,AFG,4/13/2021,2
Afghanistan,AFG,4/14/2021,2
Afghanistan,AFG,4/15/2021,2
Afghanistan,AFG,4/16/2021,2
Afghanistan,AFG,4/17/2021,2
Afghanistan,AFG,4/18/2021,2
Afghanistan,AFG,4/19/2021,2
Afghanistan,AFG,4/20/2021,2
Afghanistan,AFG,4/21/2021,2
Afghanistan,AFG,4/22/2021,2
Afghanistan,AFG,4/23/2021,2
Afghanistan,AFG,4/24/2021,2
Afghanistan,AFG,4/25/2021,2
Afghanistan,AFG,4/26/2021,2
Afghanistan,AFG,4/27/2021,2
Afghanistan,AFG,4/28/2021,2
Afghanistan,AFG,4/29/2021,2
Afghanistan,AFG,4/30/2021,2
Afghanistan,AFG,5/1/2021,2
Afghanistan,AFG,5/2/2021,2
Afghanistan,AFG,5/3/2021,2
Afghanistan,AFG,5/4/2021,3
Afghanistan,AFG,5/5/2021,3
Afghanistan,AFG,5/6/2021,3
Afghanistan,AFG,5/7/2021,3
Afghanistan,AFG,5/8/2021,3
Afghanistan,AFG,5/9/2021,3
Afghanistan,AFG,5/10/2021,3
Afghanistan,AFG,5/11/2021,3
Afghanistan,AFG,5/12/2021,3
Afghanistan,AFG,5/13/2021,3
Afghanistan,AFG,5/14/2021,3
Afghanistan,AFG,5/15/2021,3
Afghanistan,AFG,5/16/2021,3
Afghanistan,AFG,5/17/2021,3
Afghanistan,AFG,5/18/2021,3
Afghanistan,AFG,5/19/2021,3
Afghanistan,AFG,5/20/2021,3
Afghanistan,AFG,5/21/2021,3
Afghanistan,AFG,5/22/2021,3
Afghanistan,AFG,5/23/2021,3
Afghanistan,AFG,5/24/2021,3
Afghanistan,AFG,5/25/2021,3
Afghanistan,AFG,5/26/2021,3
Afghanistan,AFG,5/27/2021,3
Afghanistan,AFG,5/28/2021,3
Afghanistan,AFG,5/29/2021,3
Afghanistan,AFG,5/30/2021,3
Afghanistan,AFG,5/31/2021,3
Afghanistan,AFG,6/1/2021,3
Afghanistan,AFG,6/2/2021,3
Afghanistan,AFG,6/3/2021,3
Afghanistan,AFG,6/4/2021,3
Afghanistan,AFG,6/5/2021,3
Afghanistan,AFG,6/6/2021,3
Afghanistan,AFG,6/7/2021,3
Afghanistan,AFG,6/8/2021,3
Afghanistan,AFG,6/9/2021,3
Afghanistan,AFG,6/10/2021,3
Afghanistan,AFG,6/11/2021,3
Afghanistan,AFG,6/12/2021,3
Afghanistan,AFG,6/13/2021,3
Afghanistan,AFG,6/14/2021,3
Afghanistan,AFG,6/15/2021,3
Afghanistan,AFG,6/16/2021,3
Afghanistan,AFG,6/17/2021,3
Afghanistan,AFG,6/18/2021,3
Afghanistan,AFG,6/19/2021,3
Afghanistan,AFG,6/20/2021,3
Afghanistan,AFG,6/21/2021,3
Afghanistan,AFG,6/22/2021,3
Afghanistan,AFG,6/23/2021,3
Afghanistan,AFG,6/24/2021,3
Afghanistan,AFG,6/25/2021,3
Afghanistan,AFG,6/26/2021,3
Afghanistan,AFG,6/27/2021,3
Afghanistan,AFG,6/28/2021,3
Afghanistan,AFG,6/29/2021,3
Afghanistan,AFG,6/30/2021,3
Afghanistan,AFG,7/1/2021,3
Afghanistan,AFG,7/2/2021,3
Afghanistan,AFG,7/3/2021,3
Afghanistan,AFG,7/4/2021,3
Afghanistan,AFG,7/5/2021,3
Afghanistan,AFG,7/6/2021,3
Afghanistan,AFG,7/7/2021,3
Afghanistan,AFG,7/8/2021,3
Afghanistan,AFG,7/9/2021,3
Afghanistan,AFG,7/10/2021,3
Afghanistan,AFG,7/11/2021,3
Afghanistan,AFG,7/12/2021,3
Afghanistan,AFG,7/13/2021,3
Afghanistan,AFG,7/14/2021,3
Afghanistan,AFG,7/15/2021,3
Afghanistan,AFG,7/16/2021,3
Afghanistan,AFG,7/17/2021,3
Afghanistan,AFG,7/18/2021,3
Afghanistan,AFG,7/19/2021,3
Afghanistan,AFG,7/20/2021,3
Afghanistan,AFG,7/21/2021,3
Afghanistan,AFG,7/22/2021,3
Afghanistan,AFG,7/23/2021,3
Afghanistan,AFG,7/24/2021,3
Afghanistan,AFG,7/25/2021,3
Afghanistan,AFG,7/26/2021,3
Afghanistan,AFG,7/27/2021,3
Afghanistan,AFG,7/28/2021,3
Afghanistan,AFG,7/29/2021,3
Afghanistan,AFG,7/30/2021,3
Afghanistan,AFG,7/31/2021,3
Afghanistan,AFG,8/1/2021,3
Afghanistan,AFG,8/2/2021,3
Afghanistan,AFG,8/3/2021,3
Afghanistan,AFG,8/4/2021,3
Afghanistan,AFG,8/5/2021,3
Afghanistan,AFG,8/6/2021,3
Afghanistan,AFG,8/7/2021,3
Afghanistan,AFG,8/8/2021,3
Afghanistan,AFG,8/9/2021,3
Afghanistan,AFG,8/10/2021,3
Afghanistan,AFG,8/11/2021,3
Afghanistan,AFG,8/12/2021,3
Afghanistan,AFG,8/13/2021,3
Afghanistan,AFG,8/14/2021,3
Afghanistan,AFG,8/15/2021,0
Afghanistan,AFG,8/16/2021,0
Afghanistan,AFG,8/17/2021,0
Afghanistan,AFG,8/18/2021,0
Afghanistan,AFG,8/19/2021,0
Afghanistan,AFG,8/20/2021,0
Afghanistan,AFG,8/21/2021,0
Afghanistan,AFG,8/22/2021,0
Afghanistan,AFG,8/23/2021,0
Afghanistan,AFG,8/24/2021,0
Afghanistan,AFG,8/25/2021,0
Afghanistan,AFG,8/26/2021,0
Afghanistan,AFG,8/27/2021,0
Afghanistan,AFG,8/28/2021,0
Afghanistan,AFG,8/29/2021,0
Afghanistan,AFG,8/30/2021,0
Afghanistan,AFG,8/31/2021,0
Afghanistan,AFG,9/1/2021,0
Afghanistan,AFG,9/2/2021,0
Afghanistan,AFG,9/3/2021,0
Afghanistan,AFG,9/4/2021,0
Afghanistan,AFG,9/5/2021,0
Afghanistan,AFG,9/6/2021,0
Afghanistan,AFG,9/7/2021,0
Afghanistan,AFG,9/8/2021,0
Afghanistan,AFG,9/9/2021,0
Afghanistan,AFG,9/10/2021,0
Afghanistan,AFG,9/11/2021,0
Afghanistan,AFG,9/12/2021,0
Afghanistan,AFG,9/13/2021,0
Afghanistan,AFG,9/14/2021,0
Afghanistan,AFG,9/15/2021,0
Afghanistan,AFG,9/16/2021,3
Afghanistan,AFG,9/17/2021,3
Afghanistan,AFG,9/18/2021,3
Afghanistan,AFG,9/19/2021,3
Afghanistan,AFG,9/20/2021,3
Afghanistan,AFG,9/21/2021,3
Afghanistan,AFG,9/22/2021,3
Afghanistan,AFG,9/23/2021,3
Afghanistan,AFG,9/24/2021,3
Afghanistan,AFG,9/25/2021,3
Afghanistan,AFG,9/26/2021,3
Afghanistan,AFG,9/27/2021,3
Afghanistan,AFG,9/28/2021,3
Afghanistan,AFG,9/29/2021,3
Afghanistan,AFG,9/30/2021,3
Afghanistan,AFG,10/1/2021,3
Afghanistan,AFG,10/2/2021,3
Afghanistan,AFG,10/3/2021,3
Afghanistan,AFG,10/4/2021,3
Afghanistan,AFG,10/5/2021,3
Afghanistan,AFG,10/6/2021,3
Afghanistan,AFG,10/7/2021,3
Afghanistan,AFG,10/8/2021,3
Afghanistan,AFG,10/9/2021,3
Afghanistan,AFG,10/10/2021,3
Afghanistan,AFG,10/11/2021,3
Afghanistan,AFG,10/12/2021,3
Afghanistan,AFG,10/13/2021,3
Afghanistan,AFG,10/14/2021,3
Afghanistan,AFG,10/15/2021,3
Afghanistan,AFG,10/16/2021,3
Afghanistan,AFG,10/17/2021,3
Afghanistan,AFG,10/18/2021,3
Afghanistan,AFG,10/19/2021,3
Afghanistan,AFG,10/20/2021,3
Afghanistan,AFG,10/21/2021,3
Afghanistan,AFG,10/22/2021,3
Afghanistan,AFG,10/23/2021,3
Afghanistan,AFG,10/24/2021,3
Afghanistan,AFG,10/25/2021,3
Afghanistan,AFG,10/26/2021,3
Afghanistan,AFG,10/27/2021,3
Afghanistan,AFG,10/28/2021,3
Afghanistan,AFG,10/29/2021,3
Afghanistan,AFG,10/30/2021,3
Afghanistan,AFG,10/31/2021,3
Afghanistan,AFG,11/1/2021,3
Afghanistan,AFG,11/2/2021,3
Afghanistan,AFG,11/3/2021,3
Afghanistan,AFG,11/4/2021,3
Afghanistan,AFG,11/5/2021,3
Afghanistan,AFG,11/6/2021,3
Afghanistan,AFG,11/7/2021,3
Afghanistan,AFG,11/8/2021,3
Afghanistan,AFG,11/9/2021,3
Afghanistan,AFG,11/10/2021,3
Afghanistan,AFG,11/11/2021,3
Afghanistan,AFG,11/12/2021,3
Afghanistan,AFG,11/13/2021,3
Afghanistan,AFG,11/14/2021,3
Afghanistan,AFG,11/15/2021,3
Afghanistan,AFG,11/16/2021,3
Afghanistan,AFG,11/17/2021,3
Afghanistan,AFG,11/18/2021,3
Afghanistan,AFG,11/19/2021,3
Afghanistan,AFG,11/20/2021,3
Afghanistan,AFG,11/21/2021,3
Afghanistan,AFG,11/22/2021,3
Afghanistan,AFG,11/23/2021,3
Afghanistan,AFG,11/24/2021,3
Afghanistan,AFG,11/25/2021,3
Afghanistan,AFG,11/26/2021,3
Afghanistan,AFG,11/27/2021,3
Afghanistan,AFG,11/28/2021,3
Afghanistan,AFG,11/29/2021,3
Afghanistan,AFG,11/30/2021,3
Afghanistan,AFG,12/1/2021,3
Afghanistan,AFG,12/2/2021,3
Afghanistan,AFG,12/3/2021,3
Afghanistan,AFG,12/4/2021,3
Afghanistan,AFG,12/5/2021,3
Afghanistan,AFG,12/6/2021,3
Afghanistan,AFG,12/7/2021,3
Afghanistan,AFG,12/8/2021,3
Afghanistan,AFG,12/9/2021,3
Afghanistan,AFG,12/10/2021,3
Afghanistan,AFG,12/11/2021,3
Afghanistan,AFG,12/12/2021,3
Afghanistan,AFG,12/13/2021,3
Afghanistan,AFG,12/14/2021,3
Afghanistan,AFG,12/15/2021,3
Afghanistan,AFG,12/16/2021,3
Afghanistan,AFG,12/17/2021,3
Afghanistan,AFG,12/18/2021,3
Afghanistan,AFG,12/19/2021,3
Afghanistan,AFG,12/20/2021,3
Afghanistan,AFG,12/21/2021,3
Afghanistan,AFG,12/22/2021,3
Afghanistan,AFG,12/23/2021,3
Afghanistan,AFG,12/24/2021,3
Afghanistan,AFG,12/25/2021,3
Afghanistan,AFG,12/26/2021,3
Afghanistan,AFG,12/27/2021,3
Afghanistan,AFG,12/28/2021,3
Afghanistan,AFG,12/29/2021,3
Afghanistan,AFG,12/30/2021,3
Afghanistan,AFG,12/31/2021,3
Afghanistan,AFG,1/1/2022,3
Afghanistan,AFG,1/2/2022,3
Afghanistan,AFG,1/3/2022,3
Afghanistan,AFG,1/4/2022,3
Afghanistan,AFG,1/5/2022,3
Afghanistan,AFG,1/6/2022,3
Afghanistan,AFG,1/7/2022,3
Afghanistan,AFG,1/8/2022,3
Afghanistan,AFG,1/9/2022,3
Afghanistan,AFG,1/10/2022,3
Afghanistan,AFG,1/11/2022,3
Afghanistan,AFG,1/12/2022,3
Afghanistan,AFG,1/13/2022,3
Afghanistan,AFG,1/14/2022,3
Afghanistan,AFG,1/15/2022,3
Afghanistan,AFG,1/16/2022,3
Afghanistan,AFG,1/17/2022,3
Afghanistan,AFG,1/18/2022,3
Afghanistan,AFG,1/19/2022,3
Afghanistan,AFG,1/20/2022,3
Afghanistan,AFG,1/21/2022,3
Afghanistan,AFG,1/22/2022,3
Afghanistan,AFG,1/23/2022,3
Afghanistan,AFG,1/24/2022,3
Afghanistan,AFG,1/25/2022,3
Afghanistan,AFG,1/26/2022,3
Afghanistan,AFG,1/27/2022,3
Afghanistan,AFG,1/28/2022,3
Afghanistan,AFG,1/29/2022,3
Afghanistan,AFG,1/30/2022,3
Afghanistan,AFG,1/31/2022,3
Albania,ALB,1/1/2020,0
Albania,ALB,1/2/2020,0
Albania,ALB,1/3/2020,0
Albania,ALB,1/4/2020,0
Albania,ALB,1/5/2020,0
Albania,ALB,1/6/2020,0
Albania,ALB,1/7/2020,0
Albania,ALB,1/8/2020,0
Albania,ALB,1/9/2020,0
Albania,ALB,1/10/2020,0
Albania,ALB,1/11/2020,0
Albania,ALB,1/12/2020,0
Albania,ALB,1/13/2020,0
Albania,ALB,1/14/2020,0
Albania,ALB,1/15/2020,0
Albania,ALB,1/16/2020,0
Albania,ALB,1/17/2020,0
Albania,ALB,1/18/2020,0
Albania,ALB,1/19/2020,0
Albania,ALB,1/20/2020,0
Albania,ALB,1/21/2020,0
Albania,ALB,1/22/2020,0
Albania,ALB,1/23/2020,0
Albania,ALB,1/24/2020,0
Albania,ALB,1/25/2020,0
Albania,ALB,1/26/2020,0
Albania,ALB,1/27/2020,0
Albania,ALB,1/28/2020,0
Albania,ALB,1/29/2020,0
Albania,ALB,1/30/2020,0
Albania,ALB,1/31/2020,0
Albania,ALB,2/1/2020,0
Albania,ALB,2/2/2020,0
Albania,ALB,2/3/2020,0
Albania,ALB,2/4/2020,0
Albania,ALB,2/5/2020,0
Albania,ALB,2/6/2020,0
Albania,ALB,2/7/2020,0
Albania,ALB,2/8/2020,0
Albania,ALB,2/9/2020,0
Albania,ALB,2/10/2020,0
Albania,ALB,2/11/2020,0
Albania,ALB,2/12/2020,0
Albania,ALB,2/13/2020,0
Albania,ALB,2/14/2020,0
Albania,ALB,2/15/2020,0
Albania,ALB,2/16/2020,0
Albania,ALB,2/17/2020,0
Albania,ALB,2/18/2020,0
Albania,ALB,2/19/2020,0
Albania,ALB,2/20/2020,0
Albania,ALB,2/21/2020,0
Albania,ALB,2/22/2020,0
Albania,ALB,2/23/2020,0
Albania,ALB,2/24/2020,0
Albania,ALB,2/25/2020,1
Albania,ALB,2/26/2020,1
Albania,ALB,2/27/2020,1
Albania,ALB,2/28/2020,1
Albania,ALB,2/29/2020,1
Albania,ALB,3/1/2020,1
Albania,ALB,3/2/2020,1
Albania,ALB,3/3/2020,1
Albania,ALB,3/4/2020,1
Albania,ALB,3/5/2020,1
Albania,ALB,3/6/2020,1
Albania,ALB,3/7/2020,1
Albania,ALB,3/8/2020,1
Albania,ALB,3/9/2020,1
Albania,ALB,3/10/2020,1
Albania,ALB,3/11/2020,1
Albania,ALB,3/12/2020,1
Albania,ALB,3/13/2020,1
Albania,ALB,3/14/2020,1
Albania,ALB,3/15/2020,1
Albania,ALB,3/16/2020,1
Albania,ALB,3/17/2020,1
Albania,ALB,3/18/2020,1
Albania,ALB,3/19/2020,1
Albania,ALB,3/20/2020,1
Albania,ALB,3/21/2020,1
Albania,ALB,3/22/2020,1
Albania,ALB,3/23/2020,1
Albania,ALB,3/24/2020,1
Albania,ALB,3/25/2020,1
Albania,ALB,3/26/2020,1
Albania,ALB,3/27/2020,1
Albania,ALB,3/28/2020,1
Albania,ALB,3/29/2020,1
Albania,ALB,3/30/2020,1
Albania,ALB,3/31/2020,1
Albania,ALB,4/1/2020,1
Albania,ALB,4/2/2020,1
Albania,ALB,4/3/2020,1
Albania,ALB,4/4/2020,1
Albania,ALB,4/5/2020,1
Albania,ALB,4/6/2020,1
Albania,ALB,4/7/2020,1
Albania,ALB,4/8/2020,1
Albania,ALB,4/9/2020,1
Albania,ALB,4/10/2020,1
Albania,ALB,4/11/2020,1
Albania,ALB,4/12/2020,1
Albania,ALB,4/13/2020,1
Albania,ALB,4/14/2020,1
Albania,ALB,4/15/2020,1
Albania,ALB,4/16/2020,1
Albania,ALB,4/17/2020,1
Albania,ALB,4/18/2020,1
Albania,ALB,4/19/2020,1
Albania,ALB,4/20/2020,1
Albania,ALB,4/21/2020,1
Albania,ALB,4/22/2020,1
Albania,ALB,4/23/2020,1
Albania,ALB,4/24/2020,1
Albania,ALB,4/25/2020,1
Albania,ALB,4/26/2020,1
Albania,ALB,4/27/2020,1
Albania,ALB,4/28/2020,1
Albania,ALB,4/29/2020,1
Albania,ALB,4/30/2020,1
Albania,ALB,5/1/2020,1
Albania,ALB,5/2/2020,1
Albania,ALB,5/3/2020,1
Albania,ALB,5/4/2020,1
Albania,ALB,5/5/2020,1
Albania,ALB,5/6/2020,1
Albania,ALB,5/7/2020,1
Albania,ALB,5/8/2020,1
Albania,ALB,5/9/2020,1
Albania,ALB,5/10/2020,1
Albania,ALB,5/11/2020,1
Albania,ALB,5/12/2020,1
Albania,ALB,5/13/2020,1
Albania,ALB,5/14/2020,1
Albania,ALB,5/15/2020,1
Albania,ALB,5/16/2020,1
Albania,ALB,5/17/2020,1
Albania,ALB,5/18/2020,1
Albania,ALB,5/19/2020,1
Albania,ALB,5/20/2020,1
Albania,ALB,5/21/2020,1
Albania,ALB,5/22/2020,1
Albania,ALB,5/23/2020,1
Albania,ALB,5/24/2020,1
Albania,ALB,5/25/2020,1
Albania,ALB,5/26/2020,1
Albania,ALB,5/27/2020,1
Albania,ALB,5/28/2020,1
Albania,ALB,5/29/2020,1
Albania,ALB,5/30/2020,1
Albania,ALB,5/31/2020,1
Albania,ALB,6/1/2020,1
Albania,ALB,6/2/2020,1
Albania,ALB,6/3/2020,1
Albania,ALB,6/4/2020,1
Albania,ALB,6/5/2020,1
Albania,ALB,6/6/2020,1
Albania,ALB,6/7/2020,1
Albania,ALB,6/8/2020,1
Albania,ALB,6/9/2020,1
Albania,ALB,6/10/2020,1
Albania,ALB,6/11/2020,1
Albania,ALB,6/12/2020,1
Albania,ALB,6/13/2020,1
Albania,ALB,6/14/2020,1
Albania,ALB,6/15/2020,1
Albania,ALB,6/16/2020,1
Albania,ALB,6/17/2020,1
Albania,ALB,6/18/2020,1
Albania,ALB,6/19/2020,1
Albania,ALB,6/20/2020,1
Albania,ALB,6/21/2020,1
Albania,ALB,6/22/2020,1
Albania,ALB,6/23/2020,1
Albania,ALB,6/24/2020,1
Albania,ALB,6/25/2020,1
Albania,ALB,6/26/2020,1
Albania,ALB,6/27/2020,1
Albania,ALB,6/28/2020,1
Albania,ALB,6/29/2020,1
Albania,ALB,6/30/2020,1
Albania,ALB,7/1/2020,1
Albania,ALB,7/2/2020,1
Albania,ALB,7/3/2020,1
Albania,ALB,7/4/2020,1
Albania,ALB,7/5/2020,1
Albania,ALB,7/6/2020,1
Albania,ALB,7/7/2020,1
Albania,ALB,7/8/2020,1
Albania,ALB,7/9/2020,1
Albania,ALB,7/10/2020,1
Albania,ALB,7/11/2020,1
Albania,ALB,7/12/2020,1
Albania,ALB,7/13/2020,1
Albania,ALB,7/14/2020,1
Albania,ALB,7/15/2020,3
Albania,ALB,7/16/2020,3
Albania,ALB,7/17/2020,3
Albania,ALB,7/18/2020,3
Albania,ALB,7/19/2020,3
Albania,ALB,7/20/2020,3
Albania,ALB,7/21/2020,3
Albania,ALB,7/22/2020,3
Albania,ALB,7/23/2020,3
Albania,ALB,7/24/2020,3
Albania,ALB,7/25/2020,3
Albania,ALB,7/26/2020,3
Albania,ALB,7/27/2020,3
Albania,ALB,7/28/2020,3
Albania,ALB,7/29/2020,3
Albania,ALB,7/30/2020,3
Albania,ALB,7/31/2020,3
Albania,ALB,8/1/2020,3
Albania,ALB,8/2/2020,3
Albania,ALB,8/3/2020,3
Albania,ALB,8/4/2020,3
Albania,ALB,8/5/2020,3
Albania,ALB,8/6/2020,3
Albania,ALB,8/7/2020,3
Albania,ALB,8/8/2020,3
Albania,ALB,8/9/2020,3
Albania,ALB,8/10/2020,3
Albania,ALB,8/11/2020,3
Albania,ALB,8/12/2020,3
Albania,ALB,8/13/2020,3
Albania,ALB,8/14/2020,3
Albania,ALB,8/15/2020,3
Albania,ALB,8/16/2020,3
Albania,ALB,8/17/2020,3
Albania,ALB,8/18/2020,3
Albania,ALB,8/19/2020,3
Albania,ALB,8/20/2020,3
Albania,ALB,8/21/2020,3
Albania,ALB,8/22/2020,3
Albania,ALB,8/23/2020,3
Albania,ALB,8/24/2020,3
Albania,ALB,8/25/2020,3
Albania,ALB,8/26/2020,3
Albania,ALB,8/27/2020,3
Albania,ALB,8/28/2020,3
Albania,ALB,8/29/2020,3
Albania,ALB,8/30/2020,3
Albania,ALB,8/31/2020,3
Albania,ALB,9/1/2020,3
Albania,ALB,9/2/2020,3
Albania,ALB,9/3/2020,3
Albania,ALB,9/4/2020,3
Albania,ALB,9/5/2020,3
Albania,ALB,9/6/2020,3
Albania,ALB,9/7/2020,3
Albania,ALB,9/8/2020,3
Albania,ALB,9/9/2020,3
Albania,ALB,9/10/2020,3
Albania,ALB,9/11/2020,3
Albania,ALB,9/12/2020,3
Albania,ALB,9/13/2020,3
Albania,ALB,9/14/2020,3
Albania,ALB,9/15/2020,3
Albania,ALB,9/16/2020,3
Albania,ALB,9/17/2020,3
Albania,ALB,9/18/2020,3
Albania,ALB,9/19/2020,3
Albania,ALB,9/20/2020,3
Albania,ALB,9/21/2020,3
Albania,ALB,9/22/2020,3
Albania,ALB,9/23/2020,3
Albania,ALB,9/24/2020,3
Albania,ALB,9/25/2020,3
Albania,ALB,9/26/2020,3
Albania,ALB,9/27/2020,3
Albania,ALB,9/28/2020,3
Albania,ALB,9/29/2020,3
Albania,ALB,9/30/2020,3
Albania,ALB,10/1/2020,3
Albania,ALB,10/2/2020,3
Albania,ALB,10/3/2020,3
Albania,ALB,10/4/2020,3
Albania,ALB,10/5/2020,3
Albania,ALB,10/6/2020,3
Albania,ALB,10/7/2020,3
Albania,ALB,10/8/2020,3
Albania,ALB,10/9/2020,3
Albania,ALB,10/10/2020,3
Albania,ALB,10/11/2020,3
Albania,ALB,10/12/2020,3
Albania,ALB,10/13/2020,3
Albania,ALB,10/14/2020,3
Albania,ALB,10/15/2020,4
Albania,ALB,10/16/2020,4
Albania,ALB,10/17/2020,4
Albania,ALB,10/18/2020,4
Albania,ALB,10/19/2020,4
Albania,ALB,10/20/2020,4
Albania,ALB,10/21/2020,4
Albania,ALB,10/22/2020,4
Albania,ALB,10/23/2020,4
Albania,ALB,10/24/2020,4
Albania,ALB,10/25/2020,4
Albania,ALB,10/26/2020,4
Albania,ALB,10/27/2020,4
Albania,ALB,10/28/2020,4
Albania,ALB,10/29/2020,4
Albania,ALB,10/30/2020,4
Albania,ALB,10/31/2020,4
Albania,ALB,11/1/2020,4
Albania,ALB,11/2/2020,4
Albania,ALB,11/3/2020,4
Albania,ALB,11/4/2020,4
Albania,ALB,11/5/2020,4
Albania,ALB,11/6/2020,4
Albania,ALB,11/7/2020,4
Albania,ALB,11/8/2020,4
Albania,ALB,11/9/2020,4
Albania,ALB,11/10/2020,4
Albania,ALB,11/11/2020,4
Albania,ALB,11/12/2020,4
Albania,ALB,11/13/2020,4
Albania,ALB,11/14/2020,4
Albania,ALB,11/15/2020,4
Albania,ALB,11/16/2020,4
Albania,ALB,11/17/2020,4
Albania,ALB,11/18/2020,4
Albania,ALB,11/19/2020,4
Albania,ALB,11/20/2020,4
Albania,ALB,11/21/2020,4
Albania,ALB,11/22/2020,4
Albania,ALB,11/23/2020,4
Albania,ALB,11/24/2020,4
Albania,ALB,11/25/2020,4
Albania,ALB,11/26/2020,4
Albania,ALB,11/27/2020,4
Albania,ALB,11/28/2020,4
Albania,ALB,11/29/2020,4
Albania,ALB,11/30/2020,4
Albania,ALB,12/1/2020,4
Albania,ALB,12/2/2020,4
Albania,ALB,12/3/2020,4
Albania,ALB,12/4/2020,4
Albania,ALB,12/5/2020,4
