State_Tribe_Territory,date,order_code,Face_Masks_Required_in_Public,Specific_counties,Source_of_Action,URL,Citation
MD,6/11/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,6/12/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,6/13/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,6/14/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,6/15/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,6/16/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,6/17/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,6/18/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,6/19/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,6/20/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,6/21/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,6/22/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,6/23/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,6/24/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,6/25/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,6/26/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,6/27/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,6/28/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,6/29/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,6/30/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/1/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/2/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/3/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/4/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/5/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/6/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/7/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/8/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/9/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/10/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/11/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/12/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/13/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/14/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/15/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/16/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/17/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/18/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/19/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/20/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/21/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/22/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/23/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/24/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/25/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/26/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/27/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/28/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/29/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/30/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,7/31/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,8/1/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,8/2/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,8/3/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,8/4/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,8/5/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,8/6/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,8/7/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,8/8/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,8/9/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,8/10/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,8/11/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,8/12/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,8/13/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,8/14/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
MD,8/15/2021,1,No,NA,Official,https://governor.maryland.gov/wp-content/uploads/2021/05/Gatherings-24th-AMENDED-5.14.21.pdf,"Md. Exec. Order No. 21-05-14-01 (May 14, 2021)"
ME,4/8/2020,1,NA,NA,NA,NA,NA
ME,4/9/2020,1,NA,NA,NA,NA,NA
ME,4/10/2020,1,NA,NA,NA,NA,NA
ME,4/11/2020,1,NA,NA,NA,NA,NA
ME,4/12/2020,1,NA,NA,NA,NA,NA
ME,4/13/2020,1,NA,NA,NA,NA,NA
ME,4/14/2020,1,NA,NA,NA,NA,NA
ME,4/15/2020,1,NA,NA,NA,NA,NA
ME,4/16/2020,1,NA,NA,NA,NA,NA
ME,4/17/2020,1,NA,NA,NA,NA,NA
ME,4/18/2020,1,NA,NA,NA,NA,NA
ME,4/19/2020,1,NA,NA,NA,NA,NA
ME,4/20/2020,1,NA,NA,NA,NA,NA
ME,4/21/2020,1,NA,NA,NA,NA,NA
ME,4/22/2020,1,NA,NA,NA,NA,NA
ME,4/23/2020,1,NA,NA,NA,NA,NA
ME,4/24/2020,1,NA,NA,NA,NA,NA
ME,4/25/2020,1,NA,NA,NA,NA,NA
ME,4/26/2020,1,NA,NA,NA,NA,NA
ME,4/27/2020,1,NA,NA,NA,NA,NA
ME,4/28/2020,1,NA,NA,NA,NA,NA
ME,4/29/2020,1,NA,NA,NA,NA,NA
ME,4/30/2020,1,NA,NA,NA,NA,NA
ME,5/1/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/2/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/3/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/4/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/5/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/6/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/7/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/8/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/9/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/10/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/11/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/12/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/13/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/14/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/15/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/16/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/17/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/18/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/19/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/20/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/21/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/22/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/23/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/24/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/25/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/26/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/27/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/28/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/29/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/30/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Stay%20Safer%20at%20Home.pdf,"Me. Exec. Order No. 49 FY 19-20 (Apr. 29, 2020)"
ME,5/31/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Further%20Implement%20the%20Restarting%20Plan.pdf,"Me. Exec. Order No. 55 FY 19-20 (May 29, 2020)"
ME,6/1/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Further%20Implement%20the%20Restarting%20Plan.pdf,"Me. Exec. Order No. 55 FY 19-20 (May 29, 2020)"
ME,6/2/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Further%20Implement%20the%20Restarting%20Plan.pdf,"Me. Exec. Order No. 55 FY 19-20 (May 29, 2020)"
ME,6/3/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Further%20Implement%20the%20Restarting%20Plan.pdf,"Me. Exec. Order No. 55 FY 19-20 (May 29, 2020)"
ME,6/4/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Further%20Implement%20the%20Restarting%20Plan.pdf,"Me. Exec. Order No. 55 FY 19-20 (May 29, 2020)"
ME,6/5/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Further%20Implement%20the%20Restarting%20Plan.pdf,"Me. Exec. Order No. 55 FY 19-20 (May 29, 2020)"
ME,6/6/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Further%20Implement%20the%20Restarting%20Plan.pdf,"Me. Exec. Order No. 55 FY 19-20 (May 29, 2020)"
ME,6/7/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Further%20Implement%20the%20Restarting%20Plan.pdf,"Me. Exec. Order No. 55 FY 19-20 (May 29, 2020)"
ME,6/8/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Further%20Implement%20the%20Restarting%20Plan.pdf,"Me. Exec. Order No. 55 FY 19-20 (May 29, 2020)"
ME,6/9/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Further%20Implement%20the%20Restarting%20Plan.pdf,"Me. Exec. Order No. 55 FY 19-20 (May 29, 2020)"
ME,6/10/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Further%20Implement%20the%20Restarting%20Plan.pdf,"Me. Exec. Order No. 55 FY 19-20 (May 29, 2020)"
ME,6/11/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Further%20Implement%20the%20Restarting%20Plan.pdf,"Me. Exec. Order No. 55 FY 19-20 (May 29, 2020)"
ME,6/12/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Further%20Implement%20the%20Restarting%20Plan.pdf,"Me. Exec. Order No. 55 FY 19-20 (May 29, 2020)"
ME,6/13/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Further%20Implement%20the%20Restarting%20Plan.pdf,"Me. Exec. Order No. 55 FY 19-20 (May 29, 2020)"
ME,6/14/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Further%20Implement%20the%20Restarting%20Plan.pdf,"Me. Exec. Order No. 55 FY 19-20 (May 29, 2020)"
ME,6/15/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Further%20Implement%20the%20Restarting%20Plan.pdf,"Me. Exec. Order No. 55 FY 19-20 (May 29, 2020)"
ME,6/16/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Further%20Implement%20the%20Restarting%20Plan.pdf,"Me. Exec. Order No. 55 FY 19-20 (May 29, 2020)"
ME,6/17/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Further%20Implement%20the%20Restarting%20Plan.pdf,"Me. Exec. Order No. 55 FY 19-20 (May 29, 2020)"
ME,6/18/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Further%20Implement%20the%20Restarting%20Plan.pdf,"Me. Exec. Order No. 55 FY 19-20 (May 29, 2020)"
ME,6/19/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Further%20Implement%20the%20Restarting%20Plan.pdf,"Me. Exec. Order No. 55 FY 19-20 (May 29, 2020)"
ME,6/20/2020,3,Yes,NA,Official,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/An%20Order%20to%20Further%20Implement%20the%20Restarting%20Plan.pdf,"Me. Exec. Order No. 55 FY 19-20 (May 29, 2020)"
